person,label
58256b7f,0.18044125
49076367,0.32706803
989e69d0,0.21235132
e57b8d62,0.22353002
279b53a9,0.038640678
e58f7fb6,0.388187
41494b8c,0.18497916
8aea6c3d,0.2760715
6be97a23,0.09403711
481211a3,0.074064575
3cbec08d,0.20097442
15ad77ac,0.08794884
fe96daa1,0.13876612
5c9c21cc,0.23642653
0b3109a8,0.32770634
0717754f,0.22367308
2015d09b,0.30141136
85a227de,0.123743504
afb84105,0.20568852
be80da6a,0.16757528
592e4498,0.34600982
8d1be1d6,0.29338124
7a82d9f1,0.54751915
c78a36ed,0.19207007
8903dbcf,0.720816
9809462d,0.15637836
d8007885,0.24595995
dd5e41d5,0.24268755
751540a8,0.11742301
c53f30b9,0.14961882
eb9ff3f5,0.047513433
46daa584,0.54557204
c311d55a,0.13458796
39cfa48f,0.17399472
18d7d90f,0.11517181
fb065e47,0.2843517
85374b8c,0.15633515
ed21a4f2,0.06976084
b651bf13,0.08557176
e99502ca,0.107914075
950d107e,0.06779769
df907733,0.0555852
8cd4e19c,0.15316606
ffaee083,0.40714315
7f74a5ec,0.42967522
7eefef7e,0.2282131
dc4a7a1d,0.18444204
7aea4fc9,0.35926628
6a52fe62,0.04367647
92934601,0.08232872
a564e51c,0.40708008
56a3d947,0.095797
4d80defc,0.14145873
6bacc5b6,0.05216965
3cd0bcb6,0.2730586
adaeba93,0.13302447
48f96177,0.20092914
48e399ed,0.09971533
fdfc1750,0.06341126
fd541498,0.46890473
3f11f531,0.2383403
dc5c6f70,0.3789558
e100ba9c,0.13624427
11e3fcc3,0.19593358
ac94f714,0.60845137
e83c23c3,0.18028577
69782ad5,0.39336553
7fa04a41,0.21606344
5de3a7cc,0.32855725
73888e8b,0.26199493
fa8dd0f7,0.13916771
9ea14cff,0.17837171
5440923b,0.0916124
6719db8a,0.27755082
ba3b7b4f,0.09927365
655fb544,0.35682532
b25405fe,0.31935063
8f542893,0.14336598
4f368773,0.25509626
b7f65e14,0.15573142
66a3259e,0.14171351
8c62fb27,0.6112038
7335632d,0.03029334
87019076,0.16829067
cd739044,0.0339422
0318fd8d,0.3242359
134a6770,0.1393773
57a36308,0.20586774
e24a064c,0.065417215
703f3ff4,0.16076495
f4be7c9b,0.09443482
6b25da3a,0.1068873
379d7284,0.23517776
0038a117,0.27011207
6aa351cb,0.14677888
8726108d,0.17121705
509d11ea,0.07966239
c12d9388,0.13401553
82d0b15c,0.53212726
3c6ded39,0.079240546
e9df4fc0,0.123756565
9085c77a,0.1612683
d8a954dc,0.24436685
98e11ed7,0.24725163
38ecfd50,0.2505785
4390881c,0.1863507
323fadb3,0.44449103
1cb0c08b,0.48240077
5794f2b7,0.19605894
3eae9e77,0.09339776
e1ac5c77,0.21814488
89c42f3c,0.5471069
7dfc6ccf,0.11619459
29689e1a,0.37257677
e254d8c3,0.20827118
b6ebd792,0.042589493
cab49008,0.20986588
7ad636f1,0.0696574
d441678d,0.06738552
68ec20be,0.048425324
e2adea19,0.05886343
1fbcd436,0.056825347
2e4643f6,0.10354347
d9d81241,0.14721839
6889d8dc,0.16222392
29b1983e,0.096045196
91197df3,0.068013065
1512008a,0.036500532
6a8c925a,0.027641803
2448e84c,0.07253957
ddc5f15a,0.020104922
46a0b3f7,0.05819682
687007a0,0.12413097
f6409fab,0.05868976
d93cdfd2,0.08295582
282051bb,0.09673933
36d7f4a7,0.06374407
410c28fd,0.020444935
543c7436,0.025454476
ea52fac3,0.04133735
6c1a2177,0.035620272
3ebb259b,0.04058473
609a83c9,0.03233345
6c340437,0.020550394
4e4becd8,0.03164386
833c70ac,0.047761783
1aeea369,0.04257716
fe228854,0.39014757
aa99e3f1,0.13345957
96c9c2d4,0.05335703
a792d288,0.09704691
8218c0d8,0.16526952
a5aafc84,0.078720585
cb518657,0.027420918
4af4e671,0.11014195
9bafcd30,0.10265632
bd9afcce,0.047724888
db658e95,0.079144515
b4b6ee35,0.027169988
267c1462,0.098800674
5d970411,0.020504465
173e1ae9,0.362503
7772cee6,0.078150064
b20bd5d7,0.040093333
73d2a7bf,0.028796207
72352d02,0.027820695
070f9a0b,0.0422383
21c94f18,0.10599624
1cd6508a,0.09846291
716d3d25,0.023056928
73ca8d9d,0.29405633
8dcd6543,0.2934846
f2cb0fc4,0.44849196
45ada3ab,0.05537667
5092d741,0.12294968
82c5b1e2,0.09179743
133d0ef9,0.085917346
4d455958,0.04952654
7aa3a829,0.33970794
bd3a62dc,0.13742712
01b97cb9,0.057405904
3af791c9,0.1069225
e8c686e6,0.035677213
480e91f5,0.039609678
e10e097f,0.44858387
0b5f90b2,0.026012747
79a43388,0.15359694
76f69615,0.09752317
f8a769ae,0.03553453
24a47091,0.062118467
03da16b8,0.036396254
1582af5b,0.063801065
d09327fd,0.09355491
9ed2caaf,0.046539042
095d6adb,0.17432463
0bf4c2c5,0.10150335
52bb6a64,0.02870939
20e9d455,0.09449299
c4f11f8e,0.09992485
c1aa51d5,0.0778462
f361cfc7,0.028140754
880af2c9,0.12795061
356f1ff1,0.06507856
1aae7356,0.057726733
2476f804,0.19593155
b78ef278,0.18365881
2f6ce279,0.2261765
cdec9824,0.0412119
e25e2ca2,0.02756788
f2eb4acd,0.13008237
644e94d0,0.055157237
d20b8190,0.10923258
36c52061,0.034756366
e5364687,0.044642683
c20e71bd,0.035568044
0aec3c89,0.028663527
686f2e87,0.13185301
2221d616,0.103857085
ff205b47,0.020507934
a3a329b7,0.034648884
fb3f6467,0.05903288
c797082e,0.03462902
002fb981,0.037427887
de660584,0.029165678
24024737,0.04494604
63260746,0.09388445
904eaabf,0.027911533
9b23cd14,0.06724925
f1aa6476,0.067570604
fdbd928a,0.02805286
4c494909,0.042160783
b7abb297,0.18581653
68727bb1,0.028899578
a990af6f,0.017384296
866f1c41,0.05595703
56ae1c6d,0.22648212
9f4ac259,0.031993136
3e19457e,0.11086657
7262656e,0.02837923
aa7eae2f,0.036074456
42a4cd7e,0.026101831
4b15f6c4,0.031695407
7cc7708f,0.19082429
99692bc9,0.06598534
54de07f4,0.16662273
55a534e0,0.03633717
de1b7c14,0.1414671
b04aef83,0.021190628
d9cbb837,0.097031765
3be68452,0.2375009
9e427016,0.07585383
3051ed22,0.10948013
9f38aa75,0.030121872
03439225,0.21746951
243f49be,0.035312284
1433e8d6,0.03300069
db37152c,0.042053405
0a3c96b6,0.022547789
6ae5c69b,0.03236212
39644f09,0.2701948
fb8ef8b1,0.34376493
e9a6fc3d,0.030404547
7fe7cb91,0.076078825
aba62963,0.03547754
fe763bc1,0.036042605
401e2bb3,0.05475681
8cb84991,0.020688348
9686cdd6,0.034686193
b0350ee4,0.49259794
1a4579f4,0.027897641
f14999a0,0.031532295
d3584c47,0.033890758
8d52bb38,0.027825056
48ced658,0.18772049
9366f56d,0.30594704
194c67d5,0.22633307
c07d05f9,0.05020293
88512a02,0.031252284
9950e1ab,0.060906626
b4318842,0.27514207
8f38ea09,0.0822258
56864a17,0.035915427
991e09a5,0.033782337
5845c156,0.047571313
3380a89e,0.030165697
93a6ad50,0.06523681
14eabc89,0.29628095
931538b8,0.07850465
42f66db9,0.09315801
457bb543,0.12348534
532b9d65,0.0369336
7c5cea17,0.05724041
dc51fe00,0.069266826
b5373002,0.2897756
b94c116b,0.0438378
daecaac2,0.10542591
d5c88c2b,0.3692924
33385551,0.19921109
be8ffa88,0.03479148
f40127fb,0.13586895
d789d869,0.029722769
b96b2fed,0.09803662
d7c48f4c,0.05515961
81c89f18,0.028049272
9a998384,0.33587688
d36c656b,0.08330715
c266d343,0.07163592
79888799,0.04420126
ba41d2e5,0.023339497
eb3d6722,0.01997206
d8a1008f,0.26741937
91adbafc,0.028722486
dc5c709e,0.021352392
37035b80,0.28720266
e222b189,0.074291095
3de44308,0.08190707
417436f5,0.020676166
420a6b61,0.11159289
522e009c,0.12029015
e8452d04,0.17237791
27a3c2c3,0.26192105
212135d1,0.020727415
8f81bf12,0.15466352
be042f05,0.3177435
92df0152,0.03608074
0411efc6,0.117786415
83d63164,0.24109113
fba07937,0.035099592
6207bfa2,0.06718899
8870e2f0,0.020980395
497b5a7a,0.03710178
942d0372,0.031909082
54b506a9,0.10034511
9919e2f8,0.1442786
322e415a,0.0198529
b2cb51c6,0.03311353
35591472,0.1065117
d4145887,0.020980395
ba566799,0.04313124
5a6e56b3,0.067428164
013e1cd0,0.03065398
36a5bd57,0.08799342
9da46e1e,0.06872023
a21c67ff,0.057108797
37eff05b,0.116974324
8f3e00ae,0.02507531
6ed34705,0.038552977
d4efed68,0.24890345
42e01269,0.060907133
9fa23129,0.07642726
8eaf1540,0.04434938
7d58abe1,0.03696356
152fad59,0.23513572
1fe67004,0.44643423
675fe24b,0.075304106
cfc057c2,0.01957181
3e162584,0.040119965
9f2e8020,0.029175315
928d56a3,0.2768103
3c9c86c0,0.30395257
69c51667,0.48958346
46056359,0.09590011
dde5499d,0.034107786
d9b0dc56,0.3911926
1001fb81,0.08555143
bfe0c607,0.02049627
c4155c60,0.041559096
746982d9,0.058408603
1f5f9837,0.062142726
7f968112,0.15663971
4ea7a65a,0.07758136
57cff4dc,0.10196964
e2237308,0.032666616
ea09159a,0.13235067
057aa717,0.120360985
119ad4aa,0.109585285
90c88f8b,0.026212106
34fb30d3,0.026432695
47674b5d,0.61079776
511556a7,0.24800447
55f1caa5,0.06423879
67ed32fb,0.05543547
be2c11e5,0.03246814
ea61b92d,0.03991033
d7c521fa,0.3493525
57097881,0.12724307
b21b0c81,0.035063364
5cdbb633,0.026946172
860fa6f7,0.34502897
d6c6b264,0.068871275
9bdca02f,0.2694963
d208f029,0.060615603
f3f0f2a8,0.100467935
bc217f0c,0.029748673
70aa9753,0.38159248
2362245e,0.053203784
4c0155a8,0.1497083
ef1b7a94,0.06577938
0a56042e,0.059349734
e117e039,0.033346515
253ae9d3,0.051218834
2c9cc70c,0.022184724
380032ae,0.039313078
717290eb,0.024826273
695fbd20,0.31060857
5cdf11a3,0.026007105
453418e9,0.43339655
4b960171,0.024420336
8bbb0cab,0.08986844
439be938,0.021319011
2f3648d2,0.05438203
253e5727,0.09650794
38e2d05c,0.021763703
e68e63c5,0.24115174
4a161af3,0.021763703
77ff8d40,0.07214045
d28c01f3,0.2805655
9c18cf91,0.03358428
3763a619,0.2936736
81c47db8,0.086851895
a9b2fa1c,0.045754224
dd2c23a3,0.026523186
a7f3a0f4,0.03581625
e3c2a8ac,0.0897779
a4507ea0,0.26252893
ea670273,0.05418388
4e27b295,0.030507714
edcaf76f,0.29394138
a8abe721,0.02802324
3ad91b9c,0.06606689
a75f0a1b,0.047691833
d0ff4adf,0.031282015
08801bfc,0.08874256
437822c7,0.111462206
de4d6c3d,0.039883405
cc81e3be,0.13130558
3ad8acad,0.026656756
594a528f,0.025574313
e27fc97b,0.08212487
acd50176,0.046695042
90bd198e,0.022987977
feeee198,0.021424081
933df858,0.020828186
8d01cf7f,0.043394107
01ac5844,0.03849716
9dac10f1,0.26939026
c1a949c7,0.022918088
881c4d75,0.022486823
e040a6cb,0.14251913
08e616b7,0.06135755
657654a8,0.03438003
0baa7b0c,0.038904943
e98c189f,0.41813567
50040aa1,0.045886666
db107e30,0.19990928
d63706dd,0.020581704
e6e0c1fb,0.21613869
e483c40d,0.02703736
91d77b52,0.094543934
69e152ed,0.021067409
62b7a02e,0.04228607
2b94e3cf,0.017429855
54669a2b,0.030284427
e6e52d0d,0.18295291
1a5e5cb3,0.24427299
b68fdea3,0.02196454
3fa26d0e,0.10247258
37a9a282,0.037383106
a20de558,0.062387995
e782099d,0.038363893
cf140bc9,0.06663494
f04b1b63,0.04844297
440e8c20,0.024303751
b6267d30,0.026996672
7821c112,0.3216862
de820831,0.13291101
8fb4929e,0.21802883
d1defe9c,0.0878201
82483be2,0.3691624
59cc81a9,0.018000832
380a9af6,0.03254234
20cf2069,0.034123532
fb36333d,0.106237635
df56e8df,0.12060906
ec9751a9,0.10542296
c137d7e1,0.03290275
088477ee,0.089193776
4667bbcd,0.050220422
2db315de,0.029064458
39a1d352,0.080752306
1b534286,0.45408788
1c5b1d45,0.017214075
5c0d5c40,0.021737201
f8083fa3,0.08560542
768d7c30,0.017799996
2c09ccd3,0.054181967
ff20bb3c,0.3274595
2eb7e80a,0.028917242
e352f3f1,0.091699615
08ea4ea5,0.034881778
3b5c3c10,0.04626551
3eebf1ae,0.037698846
18c35c44,0.026284115
030c803c,0.061857037
a873708a,0.12775598
cd2f9b91,0.0598727
18f2318a,0.15158376
84865b70,0.019162254
abb1e947,0.23454084
ca8b3fee,0.04982977
75408ab9,0.17089333
b4b19c36,0.11485167
deace09d,0.024846498
d64097df,0.017429855
4f2cc627,0.017254619
fb531e13,0.027529148
d6180925,0.050790496
8ba340b3,0.102476805
60ec24bc,0.0899935
9e9001af,0.025593873
a5390239,0.052588653
e17e2077,0.0892313
40b3f046,0.20715655
8d0ec0f7,0.018422779
777a26d0,0.025971003
24ee120a,0.048394118
dde4883d,0.054391198
abe89138,0.030898713
945d4694,0.017367747
63eef564,0.023292575
1478fe6f,0.04766908
66bd31fc,0.025456907
2fb28d2d,0.13233009
dad89236,0.024559917
7712954f,0.11929401
127bdef1,0.026706908
7609ea79,0.031170296
477e3dd7,0.08154695
2c35e05f,0.024231473
a6db2d1d,0.023899384
411b6d0b,0.27197954
346d4fc3,0.030706618
3337f3de,0.021355106
b01346f0,0.09030052
ecaa3dd7,0.19097789
79f09540,0.45978045
3a3f49d3,0.025270019
048a0e28,0.03212293
74d20c08,0.56572205
5131087f,0.07643506
3afd4551,0.089936934
d042088e,0.03925053
5cc1bfac,0.12126494
4aa73bce,0.15484548
653347e5,0.16002853
b823b813,0.022486435
b1aa74b3,0.1360322
e914034e,0.022544796
601fcd45,0.02441313
94cc1552,0.21682844
10c80d84,0.05504471
e9dc174c,0.021037076
002ed810,0.15562958
370c1614,0.02030765
c41c0142,0.07465274
1ebc8a7d,0.06638356
997c615b,0.036142427
b4c6cfa1,0.2682796
f8b79d9b,0.23529008
90e23f20,0.030650495
2ea8cb36,0.040683657
1dc27506,0.048674032
abedd556,0.062265616
0cb7279c,0.0737474
6f40eb21,0.034358587
db226133,0.036448322
c7ec8cf8,0.087184556
6689a687,0.04055607
0a287714,0.02204379
57388505,0.07664102
2e12ff19,0.088808484
02bf0143,0.057358086
2297c221,0.01776267
6ba60944,0.05941391
a08d9a81,0.24887289
c0203a1e,0.107831985
13c53387,0.03255029
9776fab7,0.020920265
72472bb8,0.029304078
6baaea61,0.029212574
37a09cda,0.06022735
f27352c9,0.08390543
e36f1c07,0.11820196
f9a4370a,0.07752802
6d862cca,0.10774519
2800f0a2,0.024574589
2a1916e9,0.22141609
87819e7c,0.21765725
9d747a76,0.18810642
e5b90637,0.08235996
5c070517,0.025375921
cbe47d76,0.029276928
0408f3f4,0.25748673
b9cf92df,0.039295547
78c5bf4c,0.32423532
4a44f9a1,0.041991394
71a49ef5,0.16172382
e4ced1bb,0.037304934
2877df15,0.1136583
76e5d2c5,0.021244595
1de1d1ab,0.11773609
cfa667a5,0.03498084
8d8f81d7,0.22199696
6a9bf8d8,0.022159846
84d7b040,0.051742274
eabed56d,0.1926768
bdf4840d,0.057121582
51b26286,0.031185778
e2ea1d27,0.04025637
fd90028b,0.017528951
f17e7cf7,0.032570615
76a14ca6,0.13560548
42014266,0.027237229
18ecbd43,0.1788987
6cb2038e,0.027130848
0087d959,0.2728059
b8c1a19a,0.031868167
9ef7c76b,0.05828692
1f3f72f2,0.0579048
66ac7a23,0.02374657
022ca64b,0.11997382
024ffb9b,0.01757219
a139fb32,0.05502036
3de2203e,0.043465726
822e5a9b,0.018539414
7430ef9c,0.07601499
92b92e4f,0.113885686
66e7c30a,0.55985147
92f9f36a,0.5343025
f527fb0e,0.025840895
851de115,0.15864998
577e1033,0.15169461
97abc4b5,0.023606366
755fe8a4,0.22457549
d426128b,0.027475743
2ed75f31,0.08780578
11e0e766,0.037234068
0804633b,0.04684201
81b760f9,0.026810527
fd2369d3,0.047826115
12fc62eb,0.49625048
5c897edc,0.02923622
854f8c38,0.026633859
591392e9,0.017425625
688312c7,0.017917538
020b50dc,0.090531364
3f623072,0.11262443
d78419a7,0.02528995
0de4d77f,0.07079184
28ef2dc8,0.033404764
c218a3af,0.047489952
d6bf7f9c,0.030676758
f148a1b9,0.030166224
e3dd1940,0.12908155
9a989acf,0.03107559
8d991159,0.07019346
ef2f4c05,0.048254922
8b813663,0.20926641
9aef0a45,0.14638324
c36f419c,0.15521768
32754c8f,0.031120703
680857b0,0.033639893
ab1f5fca,0.17436181
b1ca8ac7,0.025096538
0f5c4ffd,0.03127074
e9849ab3,0.45128843
f291ca13,0.09049243
980b049a,0.21593069
06b9946b,0.020701302
d26707c1,0.020748312
23d9fd68,0.170187
d1744b19,0.03126028
7329d7b2,0.08480623
a9cb5b8a,0.020317387
d95841e7,0.45164973
f7923016,0.040244885
60dc7d16,0.03513458
532ab206,0.121273495
d174440a,0.021996712
a131e9ba,0.022764964
d3a9700d,0.11114656
02fb0b61,0.021140791
18335bf0,0.06710057
acb5663f,0.017469047
ac71290d,0.17737718
121e1247,0.02984327
76d5a601,0.02285372
c8fe350e,0.025688834
1c0020c3,0.17127039
9eb380ba,0.02486993
beffb6e1,0.08831841
4571866a,0.046976697
7cce23c6,0.024980385
ad70f146,0.017108709
362d77e4,0.052979346
4dfea316,0.23729868
9ecbe31d,0.20372337
8caa54b1,0.02071165
8cb4672c,0.027349515
89e13829,0.12812348
62c68da8,0.04349291
55654b2a,0.16719228
962a4bf3,0.17450753
7dc6849c,0.020978078
bd1647f2,0.09728
c45d5d2c,0.04118752
55be1653,0.033387564
3f9b2c4b,0.018901728
2fdaf973,0.03058423
e44f3a48,0.043033633
04e5a487,0.027995618
546e0b14,0.043077216
80d81131,0.2021669
9111b0a4,0.11038046
211a4eeb,0.026675662
dd499d04,0.12904556
996a058b,0.046327453
2a652ac7,0.026392441
24be07d6,0.041139882
5dcbe050,0.029085074
d3ebf92d,0.020980058
2d171fb8,0.026451344
4017791b,0.03959004
9a819abe,0.07005513
24b44e40,0.15912023
f739bf6f,0.098733164
13d08bf1,0.04113263
4fedd3ca,0.02050306
924fd9ba,0.02381832
cad0b948,0.043385368
bf860f50,0.023892788
e3483f37,0.026883412
0f848d6a,0.020113802
452e22a2,0.030103017
29a2acb7,0.060453083
f8bd1d46,0.089720964
79d274be,0.034446117
9443b2b5,0.020697996
913e5e29,0.021434221
3121d1a7,0.018412964
623cb263,0.028733023
527ac6ab,0.017144145
017a84d1,0.051005952
18eae5b1,0.39111325
7b0b399e,0.084157616
d345f91e,0.10475806
2043bab2,0.02994818
858aa2e0,0.02153658
efa5823a,0.032621726
a3ceb5b9,0.034577835
0bf0c226,0.05271813
f0f9a3dd,0.07275051
8b17ef11,0.12371415
cc2f41c2,0.034182806
d842277d,0.07724685
9a06d771,0.09903359
1d5f2a63,0.056673974
05673798,0.21405329
8f1987f6,0.037832454
dd5531cd,0.024025004
e1faf314,0.024779482
948ff949,0.1351311
ac934286,0.12899783
07ba73bf,0.03405092
3a6cf890,0.021767592
c25938a5,0.023532813
6f4a1e89,0.042286716
9e38fe01,0.19184373
7434343f,0.021687148
9ab2e2c0,0.1503714
5c098375,0.024615685
0e1d7ee4,0.018922627
46e64f07,0.026271641
8bec5c51,0.10858493
98216e49,0.12503962
77cf895a,0.0829287
48829cf5,0.018808443
1aa6b5f9,0.054964874
7b978dd0,0.02634517
3bf0135b,0.050206337
5002a798,0.033380933
2718de7c,0.034529626
bc5c6c62,0.055643998
790f130a,0.026914835
81d9c3ab,0.018720418
7743871a,0.017269446
fd84621a,0.10430885
b3004432,0.026935203
a004747c,0.08279821
096bf242,0.12739863
5f75b631,0.4808834
8e3928a8,0.2270275
da7da58c,0.023823587
538eb1ad,0.02797318
568ebcaa,0.046884425
0908f99e,0.07553916
5527ac14,0.017051822
c264a60d,0.031571344
43c63233,0.023908155
884ba4bf,0.17696908
8750c34f,0.023728237
894bfb74,0.13029155
abd4ded3,0.20147002
d4061517,0.039220084
faa18fcf,0.027902605
372612ac,0.08523962
d63c7042,0.042025544
bde32d24,0.1794735
ef5c76a2,0.035397355
0b28e1e6,0.3997141
b5bdd2c0,0.04336755
55d6d9d6,0.03258939
5dc99457,0.25350624
e60daec5,0.3124657
6155dfb1,0.04670554
c6831a1a,0.043619115
a292b6b9,0.04097095
e3c6666f,0.059640016
d692b8fd,0.021264747
9ddfa6f4,0.018663593
910ac18e,0.027701559
ceb8c699,0.07691937
a24e6d5c,0.036571328
483b8b36,0.023617277
93636217,0.14634874
cfd86d5f,0.017433628
4c82e8d9,0.056286436
52b3464c,0.03465315
95ee19e1,0.03511064
430f33b4,0.024438797
0126d440,0.017433073
d2a36ad7,0.04634924
a0d4b0c6,0.5309636
9c6e2ae8,0.06157094
7ba5e0ba,0.027520033
842e9b4a,0.08143716
fc02294b,0.0529952
3cf24067,0.20698734
10bde223,0.03158287
59d1741e,0.15131393
53cd4255,0.033245247
bf282b8d,0.021791954
c03b989d,0.07190282
1cda93a0,0.026397593
d7e78522,0.32553878
0a7d73ef,0.030758133
4c21150f,0.036633316
3a1e276a,0.039947208
c979725d,0.06337747
51756ae8,0.06189089
79842833,0.04393643
36c2cda9,0.12676573
31284a07,0.08040453
4417bec6,0.03226325
a5874192,0.036839172
6d5dd269,0.051035266
82f8ddcf,0.020818891
05a3f374,0.026491383
e744a602,0.08179923
1df5220f,0.056530837
67c4c483,0.09263567
5d84628a,0.04112824
1aa6b403,0.039603304
e7d48217,0.042632297
ca97e67a,0.18221503
2c1e6fb0,0.03543331
f923ea4a,0.105805114
c384a19e,0.020028407
ee25bb70,0.022847448
dd999733,0.036888782
6df28603,0.09749608
190dbdee,0.13724864
69f5306d,0.020985974
5cb66d9b,0.026349215
2d9ba1fb,0.047140133
c0ebc92b,0.07060724
6587a08b,0.023688646
81dd8448,0.076207876
75321004,0.021094823
a37b7d53,0.14931315
f7f6ee05,0.113526
185658cb,0.030651828
82bc1174,0.023198243
5bcd34bb,0.056683343
29153932,0.21679896
a3b3e48e,0.20234229
b008ec91,0.0180037
ac69cee7,0.050077893
40eee993,0.038451478
3ed3d07d,0.28941435
93a9f521,0.3183315
dd0225e6,0.07621665
747f9a59,0.025243301
7424df24,0.13569918
d1c53b89,0.04650144
5a6271a3,0.017417513
2e859325,0.0712808
b19da5bf,0.039502054
df10eee9,0.016886797
ff4456c4,0.046227377
562e6b54,0.0264471
8b3e9e11,0.021066906
f354b998,0.01799664
2471e925,0.030865243
edd16f48,0.017564693
dd855277,0.51580715
a5555c86,0.12539816
582c4668,0.11182673
a957e529,0.188269
83975d05,0.019366698
853d80ff,0.077514075
1ebf7c16,0.14382717
b11eecfc,0.032040544
94ea5cef,0.13219
358ecc8e,0.17572962
ed45663c,0.023956161
3e9edf84,0.023120029
f47d8a84,0.021578975
dc36b31b,0.26396343
fd7b9806,0.15788655
678e5d3b,0.091160394
0de84249,0.12921499
2f6b4454,0.021590635
a51c50eb,0.022764925
ae21f123,0.06420483
9f1df3d0,0.1336652
9787129e,0.055595174
d4f4c58b,0.11079911
29c06ba0,0.027106484
2bf1879d,0.043755848
cada1c6c,0.02380159
ea11bf3e,0.056284145
6ec05a33,0.09729049
3ab2df3e,0.08022767
44b18673,0.033912808
0ba4ea48,0.17723188
efd2afea,0.27619272
567d6a5c,0.09332515
8b432d00,0.111508764
23981a83,0.03856629
7ba42ac4,0.19407667
4ce34094,0.051698226
48b78f37,0.04823608
12fa13a4,0.048922025
bac5cad9,0.06925658
ab8a88d4,0.086890794
590874fa,0.16849867
aa9f55fc,0.40171346
0680b00d,0.120551005
e95541e5,0.017941073
059cb926,0.023488121
3b524646,0.058258586
c01b8880,0.13603686
abf9bc9c,0.034083296
7b965956,0.18967247
d811e5f7,0.028954308
eede3454,0.026579035
d313cbb6,0.06797751
09fa700c,0.27911004
b0b34bd6,0.03819275
765d6edd,0.020864014
9065edcd,0.029547855
584f3df0,0.029901523
148e6056,0.41931304
059d594b,0.023975885
98523d43,0.01751571
f5d89bac,0.09019515
990a7018,0.121552296
8a4647d2,0.022023857
f2ddab42,0.07952753
99071589,0.038262904
fbe3f97c,0.035672933
8e6dc1fe,0.14068909
8e97b7b9,0.1458011
ed13091d,0.034567386
a30e5b28,0.026102424
583c0e20,0.018479226
2a41f459,0.20869121
59b0a29f,0.05375062
acba9049,0.018683905
6e23c413,0.26838413
d5d7a9c8,0.022096833
aca097fd,0.023948997
8e66fe9e,0.03167769
ef1c8bff,0.022448057
5760bac2,0.10121114
cf907e44,0.046677604
38538aea,0.14356239
74f50572,0.019172454
d62c2af7,0.03584423
943a655f,0.022463372
f08b6fd4,0.22298385
4efb67ad,0.03538506
384e996b,0.20151913
07b22fcb,0.021203166
26178553,0.028232021
9ea836fb,0.017666668
932f9ab3,0.2064783
eab571ac,0.10296198
2b04eed5,0.026344873
3df2a9c6,0.026284201
bb1ce073,0.04760008
8ee06293,0.017814374
e08f9052,0.06717786
8d1c5fcd,0.072459586
799b0424,0.02407354
2b4962c4,0.017999528
cdd5d2b8,0.027626423
73b655de,0.03695045
8be6d66d,0.027533801
0e383277,0.06395878
f9f35b72,0.052000012
4be61fe5,0.018230353
eab4d1c8,0.03239397
7c5fb913,0.20451376
87b02276,0.12667575
b6ce7a60,0.113175206
29a877cc,0.018417666
47757197,0.032258622
dab32179,0.023916954
f033e62b,0.020085445
ac96a0ae,0.018230353
5b1c259b,0.11727699
f58616fc,0.022782657
c55c1870,0.06201626
cdfabedd,0.02858015
e149c671,0.03262314
59b946ec,0.17538384
8a9c0b31,0.018464949
119b58c1,0.025960624
f1d4b241,0.017647944
5d85feba,0.028310237
4e93df98,0.017862905
cb160cb6,0.031423714
46edf4e7,0.017601972
ad61bf4a,0.035869792
10cafd5d,0.02258737
d0848f72,0.22539179
603625b8,0.09907818
340f11a1,0.043650664
6a170145,0.104159676
129e502f,0.07583097
48b62daf,0.13224025
9234bb45,0.025106344
c7d574c6,0.086006254
c373332d,0.21969302
549e6f8a,0.06758961
d3b74932,0.032812767
ff076317,0.031645715
3bf42ff8,0.08574526
0244969f,0.041777972
d4939ac7,0.095276006
11f374e4,0.03014405
20c04bf6,0.025906602
e5e7fb2a,0.03690846
d266be76,0.047065474
4b192d15,0.07444501
b933ea3e,0.09007861
9e5d8dd7,0.02539763
cc21b406,0.1895224
6b3e4ea5,0.036283195
ebd770d9,0.07110676
0f9fc484,0.026816815
9d996a99,0.46206728
376cf57e,0.1034978
5c5ba7e7,0.044223465
d4dbe510,0.03712855
b8fc5d04,0.2915957
f578dce1,0.084264696
d0ccea84,0.023136066
38984efc,0.032371804
cfad0af2,0.07801898
fc7bc90c,0.042492114
053db417,0.10137291
784d8835,0.020294448
841b7e52,0.024333077
9df4f384,0.031489287
0c588686,0.34399104
cfa80a36,0.024842994
0256dfc5,0.022119466
d976910d,0.020039186
25c2f504,0.33209288
0edf4cc5,0.02136114
94ca9966,0.11639119
00f369ef,0.03161611
56c384fd,0.038846646
f52120d4,0.2078101
d90ffb05,0.24742581
557174d4,0.18827045
45bb8bf6,0.051093105
366e51ef,0.03527654
0d280eb7,0.02027953
cec7d011,0.09096173
16a9bc6a,0.24328898
1961d615,0.026687326
48f49e5f,0.12392973
cb57b4d7,0.06367108
d8bb278e,0.14248484
d96fede8,0.020269325
942f0f0c,0.047691025
f172c967,0.071481444
3f9e96ac,0.029590338
1018e030,0.05112895
8a0feafe,0.021471564
a77bfa11,0.021054186
7ce201cd,0.0318049
c95b069c,0.1642783
4f58e106,0.058873717
a2ce62b0,0.054498363
caef9f45,0.23891446
bbe06010,0.06553469
08d02ef7,0.22166935
e0243693,0.033734266
a8d86846,0.02726899
722cf8a1,0.25313452
210fdf1e,0.04370402
